episode,wave,rewards,equity,actor_loss,critic_loss,lr,v_viol,line_ovld,power_loss,shock_pct,steps_survived,g_V,g_T,g_G,g_C,lambda_V,lambda_T,lambda_G,lambda_C,max_v_dev,n_violations,max_loading
75,1,15.905433298500327,89.98966979980469,-0.20679481327533722,0.20437853038311005,0.0001,23.5,0.0,0.0,0.0,10,0.07840108126401901,0.0009896426927298307,0.13532276451587677,0.13657763600349426,0.0004925527840576075,2.457425607831656e-06,0.002701983467601796,0.007148511096131167,0.6568498492240906,23.5,1.03340402841568
76,1,134.68887117953182,98.72612656219096,0.16788078844547272,1.183160424232483,0.0001,12.582278481012658,0.0,0.0,0.0,79,0.028464969247579575,8.14973100204952e-05,0.13703224062919617,0.2891976535320282,0.0004925527840576077,2.4574256078316553e-06,0.0027019834676017974,0.0071485110961311635,0.5966475598419769,12.582278481012658,0.929936287523825
77,1,12.025928327382665,87.49087715148926,0.16788078844547272,1.183160424232483,0.0001,26.875,0.0,0.0,0.0,8,0.09254548698663712,0.0013862628256902099,0.13130280375480652,0.14749464392662048,0.0005239608734692017,2.588426247680692e-06,0.0028244473837856442,0.0073822104370028395,0.6742705330252647,26.875,1.0375247150659561
78,1,15.79564290182848,89.99064178466797,0.16788078844547272,1.183160424232483,0.0001,23.5,0.0,0.0,0.0,10,0.07849445194005966,0.00063408660935238,0.13542070984840393,0.13797007501125336,0.0005239608734692017,2.588426247680692e-06,0.002824447383785644,0.0073822104370028395,0.6562257945537567,23.5,0.9996172070503235
79,1,151.4261124985619,98.84289831402658,0.16788078844547272,1.183160424232483,0.0001,12.436781609195402,0.0,0.0,0.0,87,0.02790537104010582,0.00013262109132483602,0.13600309193134308,0.2583918273448944,0.000523960873469202,2.588426247680692e-06,0.0028244473837856442,0.007382210437002837,0.5959575751732136,12.436781609195402,0.9342282017072042
80,1,185.0159835288148,99.07544064303057,0.16788078844547272,1.183160424232483,0.0001,15.146788990825687,0.0,0.0,0.0,109,0.028417745605111122,0.00030100587173365057,0.1361759454011917,0.3105633854866028,0.0005239608734692019,2.5884262476806914e-06,0.0028244473837856425,0.007382210437002837,0.6036592393840124,15.146788990825687,0.9128538003755272
81,1,15.650705920814767,89.98976211547851,0.16788078844547272,1.183160424232483,0.0001,23.5,0.0,0.0,0.0,10,0.07848773896694183,0.0008544839220121503,0.13622049987316132,0.13966181874275208,0.0005239608734692017,2.588426247680692e-06,0.002824447383785644,0.0073822104370028395,0.6568892002105713,23.5,1.0241710782051086
82,1,3.934564260685508,74.99382209777832,0.16788078844547272,1.183160424232483,0.0001,37.75,0.0,0.0,0.0,4,0.15945927798748016,0.0021872548386454582,0.13820061087608337,0.22751523554325104,0.0005239608734692017,2.588426247680692e-06,0.0028244473837856442,0.0073822104370028395,0.6909999996423721,37.75,0.8854491710662842
83,1,369.12906622973264,99.56025028641606,0.16788078844547272,1.183160424232483,0.0001,11.476190476190476,0.0,0.0,0.0,231,0.023221980780363083,9.839070116868243e-05,0.1363711804151535,0.362928181886673,0.0005239608734692019,2.5884262476806914e-06,0.002824447383785643,0.007382210437002837,0.5897835493087769,11.476190476190476,0.8756644764503876
84,1,15.689455926815178,89.98963928222656,0.16788078844547272,1.183160424232483,0.0001,23.5,0.0,0.0,0.0,10,0.07855769246816635,0.0006759259267710149,0.13749195635318756,0.14083386957645416,0.0005239608734692017,2.588426247680692e-06,0.002824447383785644,0.0073822104370028395,0.65651433467865,23.5,1.0036038637161255
85,1,3.9931852916344788,74.99153327941895,0.16788078844547272,1.183160424232483,0.0001,37.75,0.0,0.0,0.0,4,0.15949083864688873,0.001523690763860941,0.13966187834739685,0.20929163694381714,0.0005239608734692017,2.588426247680692e-06,0.0028244473837856442,0.0073822104370028395,0.6909999996423721,37.75,0.856136828660965
86,1,3.9798860559281506,74.99335861206055,0.16788078844547272,1.183160424232483,0.0001,37.75,0.0,0.0,0.0,4,0.15957649052143097,0.0014509469037875533,0.14168699085712433,0.2179623395204544,0.0005239608734692017,2.588426247680692e-06,0.0028244473837856442,0.0073822104370028395,0.6909999996423721,37.75,0.8580082058906555
87,1,372.9404340052211,99.55249352812241,0.04301358759403229,0.9813748598098755,0.0001,11.56387665198238,0.0,0.0,0.0,227,0.023364029824733734,0.00014463858678936958,0.13649821281433105,0.33339372277259827,0.0005239608734692019,2.5884262476806914e-06,0.002824447383785643,0.007382210437002837,0.5908521077706426,11.56387665198238,0.8784514161458624
88,1,354.73507487385893,99.52362662301937,0.04301358759403229,0.9813748598098755,0.0001,17.96713615023474,0.0,0.0,0.0,213,0.030519548803567886,5.317050818121061e-05,0.1365589052438736,0.3126274049282074,0.0005547950951976976,2.822090299375169e-06,0.002946072790812513,0.0076536096947216175,0.6319356132561053,17.96713615023474,0.8567802950809819
89,1,204.40824832967039,99.23564691254587,0.05151331052184105,0.30713286995887756,0.0001,11.81060606060606,0.0,0.0,0.0,132,0.025241266936063766,1.3879734979127534e-05,0.13645318150520325,0.3874550461769104,0.0005547950951976978,2.8220902993751692e-06,0.0029460727908125137,0.0076536096947216175,0.5911212116479874,11.81060606060606,0.8628384421269099
90,1,203.78702978852326,99.23564691254587,0.05151331052184105,0.30713286995887756,0.0001,11.81060606060606,0.0,0.0,0.0,132,0.025241266936063766,1.3879734979127534e-05,0.13612620532512665,0.38974693417549133,0.0005779341793784682,2.893795249275573e-06,0.0030668660185108314,0.00795237129980814,0.5911212116479874,11.81060606060606,0.8628384421269099
91,1,395.8199307898665,99.57123755603902,0.05151331052184105,0.30713286995887756,0.0001,13.324894514767932,0.0,0.0,0.0,237,0.025875762104988098,3.653857856988907e-05,0.13845036923885345,0.2936115562915802,0.0005779341793784686,2.8937952492755726e-06,0.0030668660185108314,0.007952371299808138,0.623474610002735,13.324894514767932,0.8913334215743632
92,1,17.998602257762638,90.89925661954013,0.05151331052184105,0.30713286995887756,0.0001,22.363636363636363,0.0,0.0,0.0,11,0.07314145565032959,0.0008650941890664399,0.13538436591625214,0.12714365124702454,0.0005779341793784684,2.8937952492755726e-06,0.003066866018510832,0.007952371299808138,0.650730924172835,22.363636363636363,1.027908818288283
93,1,796.6364990176223,99.7837409653923,0.03360241279006004,0.5352002382278442,0.0001,13.171548117154812,0.0,0.0,0.0,478,0.022477300837635994,3.310116517241113e-05,0.13584186136722565,0.3321402370929718,0.0005779341793784685,2.893795249275572e-06,0.003066866018510832,0.007952371299808138,0.5888619242103529,13.171548117154812,0.8726195170540191
94,1,22.593237842583655,93.7389349937439,0.03360241279006004,0.5352002382278442,0.0001,17.875,0.0,0.0,0.0,16,0.055842362344264984,0.00012153924035374075,0.13701987266540527,0.3599523901939392,0.0006015362501959386,2.921811625708271e-06,0.0031881004577911025,0.008227904289863013,0.6137499995529652,17.875,0.8228981345891953
95,1,32.9318874530482,94.72625170255962,0.03360241279006004,0.5352002382278442,0.0001,17.57894736842105,0.0,0.0,0.0,19,0.05131084844470024,0.0003125610819552094,0.14019526541233063,0.149151012301445,0.0006015362501959386,2.9218116257082714e-06,0.0031881004577911025,0.008227904289863011,0.6240218595454567,17.57894736842105,0.976127781366047
96,1,366.1502622962121,99.5521676151763,0.056317850947380066,0.5309714078903198,0.0001,11.550660792951541,0.0,0.0,0.0,227,0.0234417375177145,8.523830911144614e-05,0.13725528120994568,0.35550686717033386,0.0006015362501959384,2.921811625708272e-06,0.003188100457791103,0.008227904289863015,0.5911070515405764,11.550660792951541,0.8630495874892248
97,1,151.72823531336888,98.84293514558638,0.056317850947380066,0.5309714078903198,0.0001,12.436781609195402,0.0,0.0,0.0,87,0.0277829822152853,0.00012177268217783421,0.1363435983657837,0.2668806314468384,0.000622953138004497,2.9532286352463974e-06,0.0033078969272387695,0.00852959284754968,0.5959514167116976,12.436781609195402,0.9369735841093392
98,1,572.774219210259,99.69662035428561,0.08628223836421967,0.48984473943710327,0.0001,12.059171597633137,0.0,0.0,0.0,338,0.023840343579649925,1.8399245163891464e-05,0.1369873583316803,0.27468299865722656,0.0006229531380044968,2.953228635246397e-06,0.0033078969272387704,0.008529592847549675,0.6355669937542909,12.059171597633137,0.916831238735357
99,1,87.13893141850362,98.10416872996204,0.08628223836421967,0.48984473943710327,0.0001,13.358490566037736,0.0,0.0,0.0,53,0.03195478022098541,8.836736378725618e-05,0.13811734318733215,0.30807214975357056,0.0006434654435544271,2.997755027324475e-06,0.003427454044117814,0.008772465634451448,0.6008247024608109,13.358490566037736,0.914582129919304
100,1,3.8108387336541973,74.99441528320312,0.08628223836421967,0.48984473943710327,0.0001,37.75,0.0,0.0,0.0,4,0.15939533710479736,0.0026410941500216722,0.1337747722864151,0.22443461418151855,0.0006434654435544272,2.9977550273244737e-06,0.0034274540441178135,0.008772465634451448,0.6909999996423721,37.75,0.9038159549236298
101,1,3.9798232492317434,74.99438285827637,0.08628223836421967,0.48984473943710327,0.0001,37.75,0.0,0.0,0.0,4,0.15963007509708405,0.0006266942946240306,0.1399874985218048,0.21998479962348938,0.0006434654435544272,2.9977550273244737e-06,0.0034274540441178135,0.008772465634451448,0.6909999996423721,37.75,0.8180356025695801
102,1,3.9581996731057627,74.99300575256348,0.08628223836421967,0.48984473943710327,0.0001,37.75,0.0,0.0,0.0,4,0.15945929288864136,0.000877964892424643,0.13479404151439667,0.22069035470485687,0.0006434654435544272,2.9977550273244737e-06,0.0034274540441178135,0.008772465634451448,0.6909999996423721,37.75,0.8313112854957581
103,1,17.362301919370168,90.8986157503995,0.08628223836421967,0.48984473943710327,0.0001,22.363636363636363,0.0,0.0,0.0,11,0.0731574147939682,0.0007193533820100129,0.14123688638210297,0.13107524812221527,0.0006434654435544271,2.9977550273244737e-06,0.003427454044117813,0.008772465634451446,0.6505598046562888,22.363636363636363,1.0106355602091008
104,1,52.563119468114586,96.7649666570848,0.08628223836421967,0.48984473943710327,0.0001,15.03225806451613,0.0,0.0,0.0,31,0.03950667381286621,0.00020935817155987024,0.13754160702228546,0.20483815670013428,0.0006434654435544275,2.9977550273244737e-06,0.0034274540441178144,0.008772465634451446,0.6100645411399103,15.03225806451613,0.9607699801844936
105,1,216.78167033862746,99.24150464050751,0.08628223836421967,0.48984473943710327,0.0001,14.165413533834586,0.0,0.0,0.0,133,0.027638254687190056,0.00030834434437565506,0.1370733380317688,0.3447290062904358,0.0006434654435544271,2.997755027324474e-06,0.0034274540441178135,0.008772465634451448,0.5922593985285077,14.165413533834586,0.901482385800297
106,1,323.9740794583696,99.4826754745172,0.08628223836421967,0.48984473943710327,0.0001,11.576530612244898,0.0,0.0,0.0,196,0.02358882687985897,0.00013153094914741814,0.13710007071495056,0.3098629117012024,0.0006434654435544271,2.997755027324474e-06,0.0034274540441178135,0.008772465634451446,0.592466836377066,11.576530612244898,0.9097124481079529
107,1,137.97788447758148,98.90610529028851,-0.08347919583320618,0.6329437494277954,0.0001,12.228260869565217,0.0,0.0,0.0,92,0.027137115597724915,0.00010619201930239797,0.1368764191865921,0.4122512638568878,0.000643465443554427,2.997755027324474e-06,0.0034274540441178135,0.008772465634451446,0.5924782603979111,12.228260869565217,0.8774907070657482
108,1,33.061626272276236,94.72652274683902,-0.08347919583320618,0.6329437494277954,0.0001,17.157894736842106,0.0,0.0,0.0,19,0.050790611654520035,0.0013405628269538283,0.13969098031520844,0.11414852738380432,0.0006717389608979406,3.1928653134468813e-06,0.003547018975711775,0.009034083149166405,0.6096842100745753,17.157894736842106,1.0195335808553194
109,1,139.61681433146097,98.78734285285674,-0.08347919583320618,0.6329437494277954,0.0001,12.506024096385541,0.0,0.0,0.0,83,0.02814418449997902,7.904089579824358e-05,0.13808098435401917,0.29160448908805847,0.0006717389608979406,3.1928653134468813e-06,0.003547018975711776,0.009034083149166407,0.5962233852191143,12.506024096385541,0.9144748248249651
110,1,59.858367688792114,97.04922709745519,-0.08347919583320618,0.6329437494277954,0.0001,14.676470588235293,0.0,0.0,0.0,34,0.03795452415943146,0.00018954218830913305,0.13768522441387177,0.157570943236351,0.0006717389608979404,3.1928653134468817e-06,0.003547018975711775,0.009034083149166408,0.6081177259192747,14.676470588235293,0.9683121372671688
111,1,3.999885464171216,74.99318313598633,-0.08347919583320618,0.6329437494277954,0.0001,37.75,0.0,0.0,0.0,4,0.15965647995471954,0.0010202922858297825,0.13345375657081604,0.2008497416973114,0.0006717389608979405,3.1928653134468817e-06,0.003547018975711775,0.009034083149166407,0.6909999996423721,37.75,0.840629518032074
112,1,133.44229102591305,98.787402784968,-0.08347919583320618,0.6329437494277954,0.0001,12.506024096385541,0.0,0.0,0.0,83,0.02810061350464821,7.742962770862505e-05,0.13650009036064148,0.3470797538757324,0.0006717389608979406,3.1928653134468813e-06,0.003547018975711776,0.009034083149166407,0.5962413254990635,12.506024096385541,0.8985748729073858
113,1,55.037343049054705,96.86509037017822,-0.08347919583320618,0.6329437494277954,0.0001,14.90625,0.0,0.0,0.0,32,0.038990218192338943,0.0001273676607524976,0.13511313498020172,0.2029523104429245,0.0006717389608979405,3.1928653134468817e-06,0.003547018975711775,0.009034083149166407,0.6091488748788834,14.90625,0.9467125590890646
114,1,15.395440155233539,89.99063644409179,-0.08347919583320618,0.6329437494277954,0.0001,23.5,0.0,0.0,0.0,10,0.07834281027317047,0.0010323005262762308,0.13375741243362427,0.13814356923103333,0.0006717389608979406,3.1928653134468813e-06,0.003547018975711775,0.009034083149166405,0.6571348011493683,23.5,1.037918210029602
115,1,19.37193724851854,91.65705553690593,-0.08347919583320618,0.6329437494277954,0.0001,21.416666666666668,0.0,0.0,0.0,12,0.06879623234272003,0.0007186707225628197,0.13506972789764404,0.12567521631717682,0.0006717389608979406,3.192865313446881e-06,0.0035470189757117747,0.009034083149166405,0.6453633705774943,21.416666666666668,1.014609545469284
116,1,61.15332822238143,97.3591941030402,-0.08347919583320618,0.6329437494277954,0.0001,14.289473684210526,0.0,0.0,0.0,38,0.03609532490372658,0.00013188038428779691,0.1362428069114685,0.2939099669456482,0.0006717389608979403,3.1928653134468813e-06,0.003547018975711775,0.00903408314916641,0.6059002233178992,14.289473684210526,0.9217482099407598
117,1,3.93987334543702,74.99336433410645,-0.08347919583320618,0.6329437494277954,0.0001,37.75,0.0,0.0,0.0,4,0.15938711166381836,0.0027129980735480785,0.13076575100421906,0.21397481858730316,0.0006717389608979405,3.1928653134468817e-06,0.003547018975711775,0.009034083149166407,0.6909999996423721,37.75,0.9106881618499756
118,1,22.547568700063188,92.84607533046177,-0.08347919583320618,0.6329437494277954,0.0001,22.214285714285715,0.0,0.0,0.0,14,0.06395824253559113,0.0003959499590564519,0.13930414617061615,0.19518177211284637,0.0006717389608979407,3.192865313446881e-06,0.0035470189757117747,0.009034083149166403,0.6174285709857941,22.214285714285715,0.9612088544028146
119,1,120.51688057829867,98.49889829265537,-0.08347919583320618,0.6329437494277954,0.0001,13.104477611940299,0.0,0.0,0.0,67,0.030025852844119072,6.501883763121441e-05,0.13615381717681885,0.19002191722393036,0.0006717389608979406,3.1928653134468817e-06,0.0035470189757117747,0.009034083149166408,0.6032627874345922,13.104477611940299,0.9531614024247697
120,1,161.53429741716755,98.94064531828228,-0.07623716443777084,0.7437525987625122,0.0001,12.31578947368421,0.0,0.0,0.0,95,0.027182262390851974,0.0001586806174600497,0.13833151757717133,0.28255704045295715,0.0006717389608979407,3.192865313446881e-06,0.003547018975711777,0.009034083149166407,0.5953857246198152,12.31578947368421,0.93330145384136
121,1,4.044712962357066,74.99361228942871,-0.07623716443777084,0.7437525987625122,0.0001,37.75,0.0,0.0,0.0,4,0.15970110893249512,0.001565226586535573,0.13355085253715515,0.2133645862340927,0.0007038599936320188,3.3858876043028863e-06,0.003665569367263204,0.009270086593730256,0.6909999996423721,37.75,0.839884340763092
122,1,4.025521424896141,74.99361228942871,-0.07623716443777084,0.7437525987625122,0.0001,37.75,0.0,0.0,0.0,4,0.15970110893249512,0.001565226586535573,0.13013477623462677,0.21679532527923584,0.0007038599936320188,3.3858876043028863e-06,0.003665569367263204,0.009270086593730256,0.6909999996423721,37.75,0.839884340763092
123,1,15.55098639116987,89.99015197753906,-0.07623716443777084,0.7437525987625122,0.0001,23.5,0.0,0.0,0.0,10,0.07844067364931107,0.0008816526969894767,0.14017978310585022,0.13034293055534363,0.0007038599936320188,3.3858876043028863e-06,0.0036655693672632043,0.009270086593730256,0.6567020535469055,23.5,1.0264204263687133
124,1,304.77009446070537,99.43782280815972,-0.07623716443777084,0.7437525987625122,0.0001,11.594444444444445,0.0,0.0,0.0,180,0.023950915783643723,2.9229206575109856e-06,0.13773557543754578,0.30535784363746643,0.000703859993632019,3.385887604302886e-06,0.003665569367263204,0.009270086593730258,0.5902888884147008,11.594444444444445,0.882108548283577
125,1,3.902983006228083,74.99319076538086,-0.07623716443777084,0.7437525987625122,0.0001,37.75,0.0,0.0,0.0,4,0.15942561626434326,0.0031110411509871483,0.14660441875457764,0.21853666007518768,0.0007038599936320188,3.3858876043028863e-06,0.003665569367263204,0.009270086593730256,0.6909999996423721,37.75,0.9389142692089081
126,1,19.045397663996425,91.654966990153,-0.07623716443777084,0.7437525987625122,0.0001,21.416666666666668,0.0,0.0,0.0,12,0.06875619292259216,0.0006340797408483922,0.14433641731739044,0.12995488941669464,0.0007038599936320188,3.3858876043028863e-06,0.0036655693672632047,0.009270086593730256,0.6450431644916534,21.416666666666668,1.0063827633857727
127,1,73.06437513983583,97.76916639539931,-0.07623716443777084,0.7437525987625122,0.0001,13.777777777777779,0.0,0.0,0.0,45,0.03386438637971878,0.00011997257388429716,0.13499994575977325,0.2694033980369568,0.0007038599936320188,3.385887604302887e-06,0.0036655693672632034,0.009270086593730254,0.6031398256619771,13.777777777777779,0.9249514367845323
128,1,139.05791762197288,98.80213873726981,-0.07623716443777084,0.7437525987625122,0.0001,17.988095238095237,0.0,0.0,0.0,84,0.03377600759267807,0.0002414831251371652,0.1391173154115677,0.28638797998428345,0.0007038599936320188,3.385887604302886e-06,0.0036655693672632034,0.009270086593730258,0.5984226188489369,17.988095238095237,0.9094591559398741
129,1,15.104776143086625,89.98960037231446,-0.07623716443777084,0.7437525987625122,0.0001,23.5,0.0,0.0,0.0,10,0.0783236175775528,0.0010487049585208297,0.1400725096464157,0.14206388592720032,0.0007038599936320188,3.3858876043028863e-06,0.0036655693672632043,0.009270086593730256,0.6572859644889831,23.5,1.0398123145103455
130,1,59.937460117132474,97.2124703725179,-0.07623716443777084,0.7437525987625122,0.0001,14.472222222222221,0.0,0.0,0.0,36,0.03705910965800285,0.0001329345250269398,0.1345529705286026,0.2638511061668396,0.0007038599936320187,3.3858876043028867e-06,0.0036655693672632034,0.009270086593730254,0.6068473474846946,14.472222222222221,0.9352152430348926
131,1,17.748781597013476,90.89936897971414,-0.07623716443777084,0.7437525987625122,0.0001,22.363636363636363,0.0,0.0,0.0,11,0.07325553148984909,0.0006481040618382394,0.13901644945144653,0.13145598769187927,0.0007038599936320188,3.3858876043028863e-06,0.0036655693672632047,0.009270086593730256,0.6503450924699957,22.363636363636363,1.0033285346898166
132,1,57.65669284960581,97.13307102748325,-0.07623716443777084,0.7437525987625122,0.0001,14.571428571428571,0.0,0.0,0.0,35,0.037546101957559586,0.00012140646867919713,0.13454006612300873,0.2580372393131256,0.0007038599936320187,3.3858876043028867e-06,0.0036655693672632034,0.009270086593730254,0.6073617475373404,14.571428571428571,0.9256903920854841
